Publication Title,Author,Publication Year,Venue,bib
Sensitive interferometric detection of ultrasound for minimally invasive clinical imaging applications,"Ntziachristos, Vasilis",2014,"Laser & Photonics Reviews 8 (3), 450-457, 2014"
Fluorescence molecular tomography in the presence of background fluorescence,"Ntziachristos, Vasilis",2006,"Physics in Medicine & Biology 51 (16), 3983, 2006"
Imaging performance of a hybrid x‐ray computed tomography‐fluorescence molecular tomography system using priors,"Ntziachristos, Vasilis",2010,"Medical physics 37 (5), 1976-1986, 2010"
Performance of iterative optoacoustic tomography with experimental data,"Ntziachristos, Vasilis",2009,"Applied Physics Letters 95 (1), 2009"
Recovery of optical parameters in multiple-layered diffusive media: theory and experiments,"Ntziachristos, Vasilis",2001,"JOSA A 18 (4), 821-830, 2001"
Imaging the bio-distribution of fluorescent probes using multispectral epi-illumination cryoslicing imaging,"Ntziachristos, Vasilis",2011,"Molecular imaging and biology 13, 874-885, 2011"
Statistical approach for optoacoustic image reconstruction in the presence of strong acoustic heterogeneities,"Ntziachristos, Vasilis",2010,"IEEE transactions on medical imaging 30 (2), 401-408, 2010"
Transillumination fluorescence imaging in mice using biocompatible upconverting nanoparticles,"Ntziachristos, Vasilis",2009,"Optics letters 34 (17), 2566-2568, 2009"
Cardiovascular optoacoustics: From mice to men–A review,"Ntziachristos, Vasilis",2019,"Photoacoustics 14, 19-30, 2019"
Synthesis and preclinical characterization of the PSMA-targeted hybrid tracer PSMA-I&F for nuclear and fluorescence imaging of prostate cancer,"Ntziachristos, Vasilis",2019,"Journal of Nuclear Medicine 60 (1), 71-78, 2019"
Ionoacoustic tomography of the proton Bragg peak in combination with ultrasound and optoacoustic imaging,"Ntziachristos, Vasilis",2016,"Scientific reports 6 (1), 29305, 2016"
Experimental determination of photon propagation in highly absorbing and scattering media,"Ntziachristos, Vasilis",2005,"JOSA A 22 (3), 546-551, 2005"
Near‐field radiofrequency thermoacoustic tomography with impulse excitation,"Ntziachristos, Vasilis",2010,"Medical physics 37 (9), 4602-4607, 2010"
Label-free metabolic imaging by mid-infrared optoacoustic microscopy in living cells,"Ntziachristos, Vasilis",2020,"Nature biotechnology 38 (3), 293-296, 2020"
Dual‐modality surface‐enhanced resonance Raman scattering and multispectral optoacoustic tomography nanoparticle approach for brain tumor delineation,"Ntziachristos, Vasilis",2018,"Small 14 (23), 1800740, 2018"
Implications of ultrasound frequency in optoacoustic mesoscopy of the skin,"Ntziachristos, Vasilis",2014,"IEEE transactions on medical imaging 34 (2), 672-677, 2014"
Modeling the shape of cylindrically focused transducers in three-dimensional optoacoustic tomography,"Ntziachristos, Vasilis",2013,"Journal of biomedical optics 18 (7), 076014-076014, 2013"
Broadband mesoscopic optoacoustic tomography reveals skin layers,"Ntziachristos, Vasilis",2014,"Optics letters 39 (21), 6297-6300, 2014"
Three-dimensional optoacoustic tomography at video rate,"Ntziachristos, Vasilis",2012,"Optics express 20 (20), 22712-22719, 2012"
Deep tissue optical and optoacoustic molecular imaging technologies for pre-clinical research and drug discovery,"Ntziachristos, Vasilis",2012,"Current pharmaceutical biotechnology 13 (4), 504-522, 2012"
Polyglycerolsulfate functionalized gold nanorods as optoacoustic signal nanoamplifiers for in vivo bioimaging of rheumatoid arthritis,"Ntziachristos, Vasilis",2014,"Theranostics 4 (6), 629, 2014"
Emerging intraoperative imaging modalities to improve surgical precision,"Ntziachristos, Vasilis",2018,"Molecular Imaging and Biology 20, 705-715, 2018"
Imaging systemic inflammatory networks in ischemic heart disease,"Ntziachristos, Vasilis",2015,"Journal of the American College of Cardiology 65 (15), 1583-1591, 2015"
Translational optical imaging,"Ntziachristos, Vasilis",2012,"American Journal of Roentgenology 199 (2), 263-271, 2012"
Near-field thermoacoustic tomography of small animals,"Ntziachristos, Vasilis",2011,"Physics in Medicine & Biology 56 (11), 3433, 2011"
Differential diffuse optical tomography,"Ntziachristos, Vasilis",1999,"Optics express 5 (10), 230-242, 1999"
Method and device for multi-spectral photonic imaging,"Ntziachristos, Vasilis",2018,"US Patent 9,918,640, 2018"
Pushing the boundaries of neuroimaging with optoacoustics,"Ntziachristos, Vasilis",2017,"Neuron 96 (5), 966-988, 2017"
Multispectral optoacoustic tomography of myocardial infarction,"Ntziachristos, Vasilis",2013,"Photoacoustics 1 (1), 3-8, 2013"
Optimization of 360 projection fluorescence molecular tomography,"Ntziachristos, Vasilis",2007,"Medical Image Analysis 11 (4), 389-399, 2007"
Imaging scattering media from a distance: theory and applications of noncontact optical tomography,"Ntziachristos, Vasilis",2004,"Modern Physics Letters B 18 (28n29), 1403-1431, 2004"
Fast analytical approximation for arbitrary geometries in diffuse optical tomography,"Ntziachristos, Vasilis",2002,"Optics Letters 27 (7), 527-529, 2002"
Method and system for free space optical tomography of diffuse media,"Ntziachristos, Vasilis",2010,"US Patent 7,647,091, 2010"
Fast scanning coaxial optoacoustic microscopy,"Ntziachristos, Vasilis",2012,"Biomedical optics express 3 (7), 1724-1731, 2012"
Data specific spatially varying regularization for multimodal fluorescence molecular tomography,"Ntziachristos, Vasilis",2009,"IEEE transactions on medical imaging 29 (2), 365-374, 2009"
"Simultaneous visualization of tumour oxygenation, neovascularization and contrast agent perfusion by real-time three-dimensional optoacoustic tomography","Ntziachristos, Vasilis",2016,"European radiology 26, 1843-1851, 2016"
Transmission of vector vortex beams in dispersive media,"Ntziachristos, Vasilis",2020,"Advanced Photonics 2 (3), 036003-036003, 2020"
Intravascular near-infrared fluorescence molecular imaging of atherosclerosis: toward coronary arterial visualization of biologically high-risk plaques,"Ntziachristos, Vasilis",2010,"Journal of biomedical optics 15 (1), 011107-011107-6, 2010"
Three-dimensional in vivo imaging of green fluorescent protein-expressing T cells in mice with noncontact fluorescence molecular tomography,"Ntziachristos, Vasilis",2007,"Molecular Imaging 6 (2), 7290.2007. 00007, 2007"
Continuous wave laser diodes enable fast optoacoustic imaging,"Ntziachristos, Vasilis",2018,"Photoacoustics 9, 31-38, 2018"
Spectral unmixing techniques for optoacoustic imaging of tissue pathophysiology,"Ntziachristos, Vasilis",2017,"Philosophical Transactions of the Royal Society A: Mathematical, Physical …, 2017"
Molecular fluorescence endoscopy targeting vascular endothelial growth factor a for improved colorectal polyp detection,"Ntziachristos, Vasilis",2016,"Journal of Nuclear Medicine 57 (3), 480-485, 2016"
Near-infrared photoacoustic imaging probe responsive to calcium,"Ntziachristos, Vasilis",2016,"Analytical chemistry 88 (22), 10785-10789, 2016"
Cell type-specific delivery of short interfering RNAs by dye-functionalised theranostic nanoparticles,"Ntziachristos, Vasilis",2014,"Nature communications 5 (1), 5565, 2014"
Effects of background fluorescence in fluorescence molecular tomography,"Ntziachristos, Vasilis",2005,"Applied optics 44 (26), 5468-5474, 2005"
High-contrast imaging of reversibly switchable fluorescent proteins via temporally unmixed multispectral optoacoustic tomography,"Ntziachristos, Vasilis",2015,"Optics letters 40 (3), 367-370, 2015"
Near‐field thermoacoustic imaging with transmission line pulsers,"Ntziachristos, Vasilis",2012,"Medical physics 39 (7Part1), 4460-4466, 2012"
Drug-based optical agents: infiltrating clinics at lower risk,"Ntziachristos, Vasilis",2012,"Science translational medicine 4 (134), 134ps11-134ps11, 2012"
Time-resolved imaging of optical coefficients through murine chest cavities,"Ntziachristos, Vasilis",2006,"Journal of biomedical optics 11 (6), 064017-064017-7, 2006"
Imaging volumes with arbitrary geometries in contact and non-contact tomography,"Ntziachristos, Vasilis",2005,"US Patent App. 11/003,936, 2005"
Efficient non-negative constrained model-based inversion in optoacoustic tomography,"Ntziachristos, Vasilis",2015,"Physics in Medicine & Biology 60 (17), 6733, 2015"
Combining microscopy with mesoscopy using optical and optoacoustic label-free modes,"Ntziachristos, Vasilis",2015,"Scientific reports 5 (1), 12902, 2015"
Concurrent video-rate color and near-infrared fluorescence laparoscopy,"Ntziachristos, Vasilis",2013,"Journal of biomedical optics 18 (10), 101302-101302, 2013"
All-optical optoacoustic microscope based on wideband pulse interferometry,"Ntziachristos, Vasilis",2016,"Optics letters 41 (9), 1953-1956, 2016"
Effects of small variations of speed of sound in optoacoustic tomographic imaging,"Ntziachristos, Vasilis",2014,"Medical physics 41 (7), 073301, 2014"
In vivo imaging of CT26 mouse tumours by using cmHsp70.1 monoclonal antibody,"Ntziachristos, Vasilis",2011,"Journal of cellular and molecular medicine 15 (4), 874-887, 2011"
Imaging device and method for optoacoustic imaging of small animals,"Ntziachristos, Vasilis",2019,"US Patent 10,292,593, 2019"
Lymph node micrometastases and in-transit metastases from melanoma: in vivo detection with multispectral optoacoustic imaging in a mouse model,"Ntziachristos, Vasilis",2016,"Radiology 280 (1), 137-150, 2016"
Real-time near infrared fluorescence (NIRF) intra-operative imaging in ovarian cancer using an αvβ3-integrin targeted agent,"Ntziachristos, Vasilis",2013,"Gynecologic oncology 128 (3), 590-595, 2013"
Guest editorial compressive sensing for biomedical imaging,"Ntziachristos, Vasilis",2011,"IEEE transactions on medical imaging 30 (5), 1013-1016, 2011"
Multispectral optoacoustic tomography of benign and malignant thyroid disorders: a pilot study,"Ntziachristos, Vasilis",2019,"Journal of Nuclear Medicine 60 (10), 1461-1466, 2019"
Hybrid multiphoton and optoacoustic microscope,"Ntziachristos, Vasilis",2014,"Optics letters 39 (7), 1819-1822, 2014"
Synaptic vesicle cycle and amyloid β: Biting the hand that feeds,"Ntziachristos, Vasilis",2018,"Alzheimer's & Dementia 14 (4), 502-513, 2018"
Potential red-flag identification of colorectal adenomas with wide-field fluorescence molecular endoscopy,"Ntziachristos, Vasilis",2018,"Theranostics 8 (6), 1458, 2018"
Molecular photoacoustic imaging of breast cancer using an actively targeted conjugated polymer,"Ntziachristos, Vasilis",2015,"International journal of nanomedicine, 387-397, 2015"
Validation of in vivo fluorochrome concentrations measured using fluorescence molecular tomography,"Ntziachristos, Vasilis",2005,"Journal of biomedical optics 10 (4), 044019-044019-10, 2005"
Iterative boundary method for diffuse optical tomography,"Ntziachristos, Vasilis",2003,"JOSA A 20 (6), 1103-1110, 2003"
Statistical optoacoustic image reconstruction using a-priori knowledge on the location of acoustic distortions,"Ntziachristos, Vasilis",2011,"Applied Physics Letters 98 (17), 2011"
Three-dimensional optoacoustic reconstruction using fast sparse representation,"Ntziachristos, Vasilis",2017,"Optics letters 42 (5), 979-982, 2017"
Wideband optical sensing using pulse interferometry,"Ntziachristos, Vasilis",2012,"Optics express 20 (17), 19016-19029, 2012"
Optoacoustic imaging and staging of inflammation in a murine model of arthritis,"Ntziachristos, Vasilis",2014,"Arthritis & rheumatology 66 (8), 2071-2078, 2014"
Optoacoustic imaging in endocrinology and metabolism,"Ntziachristos, Vasilis",2021,"Nature Reviews Endocrinology 17 (6), 323-335, 2021"
Optoacoustic Dermoscopy of the Human Skin: Tuning Excitation Energy for Optimal Detection Bandwidth With Fast and Deep Imaging in vivo,"Ntziachristos, Vasilis",2017,"IEEE transactions on medical imaging 36 (6), 1287-1296, 2017"
Surface Reconstruction for Free-Space 360Fluorescence Molecular Tomography and the Effects of Animal Motion,"Ntziachristos, Vasilis",2008,"IEEE transactions on medical imaging 27 (2), 188-194, 2008"
Normalized Born ratio for fluorescence optical projection tomography,"Ntziachristos, Vasilis",2009,"Optics letters 34 (3), 319-321, 2009"
Optoacoustic methods for frequency calibration of ultrasonic sensors,"Ntziachristos, Vasilis",2011,"IEEE transactions on ultrasonics, ferroelectrics, and frequency control 58 …, 2011"
Elucidating Structure and Function In Vivo With Hybrid Fluorescence and Magnetic Resonance Imaging,"Ntziachristos, Vasilis",2008,"Proceedings of the IEEE 96 (3), 382-396, 2008"
Deep learning-based spectral unmixing for optoacoustic imaging of tissue oxygen saturation,"Ntziachristos, Vasilis",2020,"IEEE transactions on medical imaging 39 (11), 3643-3654, 2020"
Emerging technologies to image tissue metabolism,"Ntziachristos, Vasilis",2019,"Cell metabolism 29 (3), 518-538, 2019"
Dual‐wavelength hybrid optoacoustic‐ultrasound biomicroscopy for functional imaging of large‐scale cerebral vascular networks,"Ntziachristos, Vasilis",2018,"Journal of biophotonics 11 (9), e201800057, 2018"
Assessing nailfold microvascular structure with ultra-wideband raster-scan optoacoustic mesoscopy,"Ntziachristos, Vasilis",2018,"Photoacoustics 10, 31-37, 2018"
Comprehensive phantom for interventional fluorescence molecular imaging,"Ntziachristos, Vasilis",2016,"Journal of Biomedical Optics 21 (9), 091309-091309, 2016"
In vivo frequency domain optoacoustic tomography,"Ntziachristos, Vasilis",2012,"Optics letters 37 (16), 3423-3425, 2012"
Multispectral real-time fluorescence imaging for intraoperative detection of the sentinel lymph node in gynecologic oncology,"Ntziachristos, Vasilis",2010,"JoVE (Journal of Visualized Experiments), e2225, 2010"
System and Method for Normalized Flourescence or Bioluminescence Imaging,"Ntziachristos, Vasilis",2008,"US Patent App. 11/720,967, 2008"
Phthalocyanine photosensitizers as contrast agents for in vivo photoacoustic tumor imaging,"Ntziachristos, Vasilis",2015,"Biomedical optics express 6 (2), 591-598, 2015"
Real-time optoacoustic tomography of indocyanine green perfusion and oxygenation parameters in human finger vasculature,"Ntziachristos, Vasilis",2014,"Optics letters 39 (14), 4061-4064, 2014"
Embedded ultrasound sensor in a silicon-on-insulator photonic platform,"Ntziachristos, Vasilis",2014,"Applied Physics Letters 104 (2), 2014"
In-vivo imaging of murine tumors using complete-angle projection fluorescence molecular tomography,"Ntziachristos, Vasilis",2009,"Journal of Biomedical Optics 14 (3), 030509-030509-3, 2009"
Imaging of mesoscopic-scale organisms using selective-plane optoacoustic tomography,"Ntziachristos, Vasilis",2009,"Physics in Medicine & Biology 54 (9), 2769, 2009"
Use of multispectral optoacoustic tomography to diagnose vascular malformations,"Ntziachristos, Vasilis",2018,"JAMA dermatology 154 (12), 1457-1462, 2018"
Coordinated targeting of cold and nicotinic receptors synergistically improves obesity and type 2 diabetes,"Ntziachristos, Vasilis",2018,"Nature communications 9 (1), 4304, 2018"
